passenger,start,end,time
3218,2,4,383
3219,3,4,997
3220,0,5,890
3221,2,3,676
3222,4,5,787
3223,0,2,681
3224,1,2,980
3225,1,2,702
3226,0,1,467
3227,0,4,956
3228,0,2,538
3229,3,4,770
3230,4,5,12
3231,3,5,662
3232,3,5,637
3233,0,4,805
3234,3,4,524
3235,3,4,181
3236,0,3,230
3237,3,5,862
3238,3,5,15
3239,3,4,853
3240,2,4,541
3241,1,5,199
3242,0,2,85
3243,1,5,212
3244,2,3,556
3245,1,5,793
3246,4,5,112
3247,1,4,769
3248,2,3,169
3249,4,5,734
3250,1,2,827
3251,0,1,611
3252,4,5,597
3253,1,3,636
3254,0,3,226
3255,4,5,845
3256,4,5,635
3257,1,5,778
3258,2,4,237
3259,2,4,119
3260,0,5,969
3261,0,5,868
3262,1,3,571
3263,0,3,866
3264,2,4,836
3265,2,4,523
3266,1,4,704
3267,2,4,640
3268,2,5,369
3269,0,2,666
3270,1,2,620
3271,2,4,112
3272,4,5,735
3273,1,4,977
3274,1,4,671
3275,2,5,876
3276,2,5,183
3277,3,4,161
3278,4,5,838
3279,2,4,633
3280,0,4,104
3281,1,3,344
3282,4,5,786
3283,4,5,732
3284,2,5,703
3285,1,5,594
3286,2,3,740
3287,2,3,919
3288,1,4,274
3289,0,5,807
3290,4,5,164
3291,2,5,255
3292,1,4,13
3293,2,4,338
3294,0,5,485
3295,4,5,775
3296,3,4,132
3297,1,2,332
3298,4,5,426
3299,0,4,589
3300,1,2,731
3301,2,5,334
3302,3,4,768
3303,4,5,506
3304,0,3,735
3305,0,4,252
3306,2,5,457
3307,3,4,871
3308,2,3,436
3309,0,3,577
3310,0,2,350
3311,0,3,771
3312,1,4,435
3313,1,3,994
3314,1,2,424
3315,4,5,565
3316,0,3,577
3317,3,4,158
3318,0,2,113
3319,4,5,230
3320,0,4,858
3321,4,5,106
3322,2,4,249
3323,0,5,323
3324,4,5,901
3325,4,5,905
3326,3,5,286
3327,4,5,980
3328,0,2,478
3329,4,5,774
3330,3,5,653
3331,2,5,968
3332,0,3,153
3333,2,5,511
3334,1,3,741
3335,3,5,546
3336,1,3,44
3337,4,5,514
3338,3,5,178
3339,2,5,136
3340,1,4,6
3341,4,5,867
3342,3,5,41
3343,4,5,344
3344,1,2,261
3345,2,5,306
3346,2,3,376
3347,0,4,684
3348,0,1,611
3349,2,4,301
3350,2,5,360
3351,3,5,614
3352,1,5,654
3353,4,5,536
3354,1,3,789
3355,2,5,453
3356,1,5,719
3357,0,2,34
3358,2,3,11
3359,0,3,27
3360,2,3,27
3361,4,5,437
3362,2,3,293
3363,3,4,127
3364,3,5,815
3365,1,4,358
3366,3,4,622
3367,2,3,89
3368,1,5,444
3369,0,1,887
3370,3,4,752
3371,0,1,851
3372,4,5,913
3373,4,5,592
3374,2,5,755
3375,2,5,945
3376,2,4,877
3377,1,4,183
3378,4,5,545
3379,4,5,338
3380,4,5,910
3381,3,5,924
3382,1,3,179
3383,3,4,760
3384,3,5,513
3385,3,4,271
3386,3,5,35
3387,2,5,74
3388,0,2,195
3389,2,3,811
3390,0,1,977
3391,4,5,581
3392,4,5,273
3393,4,5,103
3394,2,5,884
3395,2,4,472
3396,4,5,929
3397,4,5,457
3398,3,4,915
3399,0,5,262
3400,2,4,200
3401,3,4,490
3402,0,1,458
3403,0,4,994
3404,0,4,823
3405,1,3,351
3406,2,3,396
3407,3,5,178
3408,1,5,396
3409,1,4,611
3410,2,4,881
3411,3,4,437
3412,1,2,223
3413,3,5,151
3414,4,5,919
3415,3,5,627
3416,1,2,437
3417,2,5,671
3418,2,4,354
3419,1,5,467
3420,1,5,126
3421,3,5,448
3422,0,4,786
3423,1,5,173
3424,2,5,939
3425,0,2,907
3426,2,5,501
3427,2,3,908
3428,3,5,904
3429,2,5,374
3430,4,5,829
3431,1,2,513
3432,2,3,521
3433,1,3,477
3434,0,5,348
3435,4,5,86
3436,2,3,837
3437,2,3,850
3438,4,5,157
3439,4,5,269
3440,2,4,584
3441,3,4,577
3442,1,3,84
3443,3,5,204
3444,3,4,488
3445,3,4,67
3446,4,5,884
3447,1,3,590
3448,2,3,915
3449,0,5,561
3450,3,5,16
3451,0,4,745
3452,4,5,809
3453,3,4,76
3454,0,2,219
3455,4,5,536
3456,2,5,298
3457,2,5,932
3458,4,5,599
3459,2,3,333
3460,2,3,633
3461,3,4,651
3462,4,5,106
3463,4,5,928
3464,4,5,485
3465,2,4,3
3466,2,4,919
3467,3,5,347
3468,1,2,705
3469,0,1,656
3470,1,5,747
3471,2,3,382
3472,3,4,430
3473,0,2,66
3474,3,4,576
3475,3,5,958
3476,3,5,683
3477,2,5,658
3478,3,4,973
3479,4,5,954
3480,1,3,402
3481,3,5,297
3482,2,4,898
3483,0,2,287
3484,4,5,494
3485,3,4,736
3486,2,5,652
3487,0,4,546
3488,2,4,920
3489,0,2,371
3490,2,3,803
3491,3,4,20
3492,0,3,84
3493,4,5,361
3494,3,4,126
3495,3,5,499
3496,1,3,476
3497,1,4,261
3498,4,5,511
3499,3,5,421
3500,1,3,330
3501,3,5,239
3502,3,5,475
3503,3,5,521
3504,2,4,332
3505,4,5,550
3506,4,5,800
3507,1,3,234
3508,0,4,644
3509,3,4,45
3510,3,4,66
3511,4,5,55
3512,3,5,345
3513,0,5,982
3514,2,4,790
3515,0,3,238
3516,2,4,346
3517,0,5,935
3518,2,4,211
3519,3,4,645
3520,1,4,269
3521,2,3,865
3522,0,2,916
3523,2,4,440
3524,0,3,383
3525,2,5,825
3526,3,5,664
3527,1,3,648
3528,0,2,328
3529,3,4,891
3530,2,4,722
3531,0,2,233
3532,3,5,258
3533,4,5,31
3534,2,3,962
3535,3,4,687
3536,2,5,814
3537,1,2,896
3538,2,5,724
3539,4,5,13
3540,2,4,469
3541,2,3,278
3542,3,5,550
3543,1,3,222
3544,0,5,790
3545,2,5,141
3546,1,4,647
3547,0,3,62
3548,4,5,205
3549,2,4,859
3550,1,2,144
3551,3,4,777
3552,3,5,545
3553,3,5,921
3554,2,3,807
3555,2,5,13
3556,1,2,946
3557,4,5,382
3558,4,5,11
3559,4,5,473
3560,1,4,785
3561,4,5,606
3562,4,5,738
3563,4,5,236
3564,4,5,708
3565,1,4,469
3566,1,2,930
3567,0,1,186
3568,0,1,18
3569,4,5,532
3570,0,4,640
3571,2,3,809
3572,4,5,620
3573,4,5,394
3574,4,5,75
3575,1,5,340
3576,0,5,37
3577,3,4,748
3578,4,5,291
3579,4,5,66
3580,1,5,627
3581,0,5,473
3582,0,1,748
3583,0,5,972
3584,2,5,338
3585,4,5,214
3586,0,2,209
3587,2,4,709
3588,2,4,298
3589,0,2,194
3590,0,5,816
3591,2,4,14
3592,1,4,232
3593,4,5,303
3594,3,4,895
3595,2,4,469
3596,1,4,549
3597,4,5,509
3598,0,4,260
3599,2,3,876
3600,0,5,582
3601,3,5,279
3602,3,4,727
3603,3,4,35
3604,3,4,58
3605,4,5,836
3606,3,4,552
3607,0,4,104
3608,0,3,297
3609,2,3,48
3610,4,5,59
3611,3,4,219
3612,0,1,159
3613,0,2,186
3614,2,4,138
3615,3,5,737
3616,4,5,121
3617,0,1,16
3618,0,5,40
3619,0,5,539
3620,4,5,695
3621,3,4,583
3622,2,3,555
3623,2,4,691
3624,2,4,133
3625,4,5,539
3626,3,4,137
3627,1,3,846
3628,0,5,987
3629,0,3,740
3630,3,5,152
3631,4,5,874
3632,3,4,222
3633,2,4,158
3634,3,5,772
3635,2,5,437
3636,1,4,866
3637,3,4,101
3638,1,4,442
3639,2,3,861
3640,1,4,314
3641,0,4,670
3642,2,3,923
3643,3,4,864
3644,1,3,757
3645,3,5,656
3646,2,3,156
3647,1,4,22
3648,4,5,297
3649,4,5,403
3650,3,5,110
3651,2,5,639
3652,4,5,843
3653,3,5,572
3654,2,3,972
3655,2,4,218
3656,2,4,915
3657,3,5,427
3658,3,5,128
3659,2,3,303
3660,2,4,680
3661,0,1,424
3662,2,5,328
3663,3,5,277
3664,2,4,972
3665,2,3,674
3666,2,5,703
3667,1,5,24
3668,3,5,929
3669,3,4,322
3670,0,4,803
3671,3,4,320
3672,4,5,703
3673,3,5,824
3674,4,5,178
3675,3,4,772
3676,2,5,207
3677,4,5,562
3678,3,5,251
3679,2,3,678
3680,0,5,6
3681,3,5,419
3682,1,4,985
3683,4,5,437
3684,0,5,241
3685,1,3,310
3686,4,5,153
3687,4,5,404
3688,0,2,535
3689,2,3,7
3690,3,5,799
3691,4,5,317
3692,0,2,948
3693,3,5,785
3694,3,4,386
3695,2,3,880
3696,2,5,333
3697,2,5,270
3698,0,5,851
3699,4,5,98
3700,0,4,832
3701,1,5,796
3702,4,5,148
3703,4,5,887
3704,2,4,515
3705,2,3,142
3706,1,4,118
3707,2,5,69
3708,1,4,411
3709,2,3,3
3710,2,3,105
3711,0,2,883
3712,0,2,566
3713,1,2,700
3714,3,4,271
3715,2,5,684
3716,3,5,128
3717,4,5,499
3718,3,5,686
3719,3,4,985
3720,4,5,510
3721,1,4,18
3722,3,5,501
3723,4,5,445
3724,1,5,938
3725,1,4,312
3726,1,4,108
3727,1,4,791
3728,3,5,872
3729,1,3,458
3730,3,4,293
3731,4,5,980
3732,3,4,50
3733,3,4,704
3734,0,4,968
3735,3,4,227
3736,1,2,491
3737,0,3,203
3738,2,4,123
3739,0,5,325
3740,2,4,617
3741,2,4,137
3742,2,3,630
3743,2,5,350
3744,4,5,434
3745,4,5,193
3746,4,5,747
3747,1,4,319
3748,2,5,940
3749,1,4,335
3750,3,4,495
3751,0,2,451
3752,2,4,288
3753,1,3,544
3754,4,5,342
3755,1,4,541
3756,4,5,728
3757,0,2,592
3758,2,4,481
3759,4,5,435
3760,0,5,720
3761,1,5,883
3762,1,4,200
3763,4,5,857
3764,1,3,188
3765,1,3,99
3766,3,4,357
3767,4,5,399
3768,0,3,816
3769,1,3,647
3770,2,5,124
3771,3,5,379
3772,1,4,452
3773,2,5,479
3774,1,2,303
3775,2,4,425
3776,0,3,37
3777,0,1,266
3778,1,5,641
3779,4,5,624
3780,2,3,37
3781,4,5,864
3782,1,3,328
3783,2,3,850
3784,0,3,579
3785,4,5,180
3786,1,5,758
3787,2,4,833
3788,2,3,818
3789,0,1,723
3790,2,5,338
3791,2,5,445
3792,2,3,517
3793,1,5,858
3794,2,3,12
3795,2,3,120
3796,3,4,239
3797,3,5,792
3798,2,5,936
3799,2,3,81
3800,0,1,160
3801,4,5,430
3802,1,4,699
3803,3,5,676
3804,1,5,850
3805,3,4,880
3806,3,5,708
3807,1,5,18
3808,1,4,789
3809,1,2,863
3810,3,4,280
3811,2,4,257
3812,0,1,738
3813,0,3,1000
3814,0,4,510
3815,4,5,436
3816,2,4,417
3817,1,5,389
3818,1,3,734
3819,4,5,473
3820,1,4,530
3821,3,4,973
3822,1,4,985
3823,4,5,197
3824,1,5,740
3825,1,2,463
3826,3,5,122
3827,4,5,297
3828,2,3,454
3829,2,3,186
3830,2,5,260
3831,3,5,999
3832,0,1,887
3833,3,5,78
3834,0,2,609
3835,3,4,869
3836,1,3,916
3837,3,4,368
3838,1,5,985
3839,2,4,385
3840,3,5,194
3841,4,5,204
3842,1,4,74
3843,4,5,562
3844,4,5,751
3845,0,3,537
3846,3,5,705
3847,4,5,225
3848,4,5,962
3849,1,4,238
3850,3,5,609
3851,4,5,797
3852,0,4,34
3853,0,5,399
3854,1,3,279
3855,3,4,893
3856,3,5,886
3857,4,5,738
3858,0,5,680
3859,0,4,454
3860,4,5,279
3861,3,4,233
3862,0,4,942
3863,1,3,775
3864,2,5,374
3865,3,4,268
3866,3,4,412
3867,0,4,983
3868,0,5,884
3869,0,4,972
3870,3,4,887
3871,2,5,848
3872,3,5,46
3873,4,5,390
3874,1,2,706
3875,1,5,300
3876,0,1,13
3877,3,5,784
3878,3,5,447
3879,1,4,694
3880,3,4,8
3881,1,3,451
3882,0,2,236
3883,1,2,219
3884,4,5,216
3885,0,5,858
3886,1,2,2
3887,1,2,659
3888,3,4,649
3889,3,4,36
3890,2,3,69
3891,3,5,191
3892,1,2,199
3893,3,4,768
3894,4,5,180
3895,2,5,391
3896,0,2,416
3897,3,5,32
3898,2,5,334
3899,2,3,867
3900,3,5,140
3901,4,5,205
3902,0,1,150
3903,4,5,424
3904,3,4,333
3905,1,5,923
3906,1,2,833
3907,0,3,259
3908,2,4,268
3909,4,5,423
3910,3,5,634
3911,1,3,863
3912,3,4,819
3913,4,5,280
3914,2,3,702
3915,3,5,95
3916,0,5,197
3917,3,4,448
3918,1,2,39
3919,3,5,307
3920,3,5,276
3921,1,3,223
3922,2,3,657
3923,4,5,775
3924,0,1,284
3925,0,2,570
3926,1,5,760
3927,4,5,535
3928,0,1,420
3929,4,5,745
3930,2,5,330
3931,0,5,764
3932,2,4,315
3933,3,5,27
3934,1,5,918
3935,4,5,780
3936,1,5,407
3937,0,1,782
3938,3,5,34
3939,2,5,0
3940,4,5,177
3941,2,4,500
3942,3,4,161
3943,0,2,131
3944,1,3,22
3945,0,5,14
3946,2,4,914
3947,1,2,967
3948,2,4,462
3949,1,2,860
3950,3,4,489
3951,2,5,31
3952,1,4,609
3953,3,5,697
3954,3,5,211
3955,4,5,163
3956,0,5,982
3957,1,5,873
3958,2,4,12
3959,2,4,552
3960,0,1,412
3961,1,5,588
3962,0,5,23
3963,3,4,530
3964,0,1,208
3965,2,3,776
3966,3,4,302
3967,0,3,841
3968,0,1,667
3969,3,5,550
3970,3,5,8
3971,3,5,466
3972,2,4,938
3973,3,4,149
3974,3,5,876
3975,0,5,290
3976,1,2,637
3977,0,2,602
3978,0,3,695
3979,4,5,375
3980,4,5,146
3981,0,4,248
3982,4,5,775
3983,3,4,462
3984,2,4,798
3985,1,3,705
3986,4,5,618
3987,3,4,825
3988,0,3,142
3989,0,1,510
3990,1,5,15
3991,4,5,514
3992,1,3,602
3993,2,3,106
3994,0,1,272
3995,2,5,88
3996,1,3,630
3997,2,5,463
3998,1,5,610
3999,2,4,92
